Player ID,Player ID,Season,Average Points,Average Assists,Average Blocks,Average Defensive Rebounds,Average Offensive Rebounds,Average 3PT Attempts,Average 3PT Made,Average 2PT Attempts,Average 2PT Made,Average Free Throw Attempts,Average Free Throws Made,Average Steals per Game,Average Mins per Game,Average Turn Overs per Game
842,1089,2003,22.29,3.09,2.68,9.16,12.45,0.17,0.03,8.58,8.58,8.52,5.1,0.9,36:35,2.65
843,1119,2003,16.14,1.67,0.46,4.89,6.96,3.24,1.29,5.69,5.69,4.03,3.46,0.94,32:31,2.35
844,1097,2003,16.9,5.72,0.1,3.09,3.54,4.29,1.67,5.03,5.03,5.9,5.18,1.08,35:32,2.42
845,1086,2003,8.04,4.2,0.08,1.68,2.0,1.63,0.59,2.63,2.63,2.59,2.18,0.63,21:21,0.86
846,1090,2003,5.59,0.79,0.92,3.3,4.92,0.12,0.03,2.33,2.33,1.22,0.9,0.36,20:12,0.86
847,1096,2003,5.0,0.56,0.13,1.0,1.26,0.18,0.05,2.31,2.31,0.44,0.33,0.36,13:18,0.67
848,1116,2003,14.7,1.88,0.3,3.88,4.85,2.94,1.11,5.5,5.5,3.3,2.59,0.97,31:39,1.76
849,1103,2003,3.11,0.39,1.05,2.57,3.8,0.0,0.0,1.34,1.34,0.8,0.43,0.14,13:03,0.48
850,1087,2003,28.03,5.52,0.63,4.58,6.0,7.66,2.6,9.75,9.75,7.46,5.94,1.39,40:06,2.67
851,1092,2003,3.88,0.16,0.2,2.43,4.46,0.0,0.0,1.27,1.27,1.64,1.34,0.21,11:04,0.66
852,1179,2003,6.62,0.57,1.62,3.98,5.83,0.0,0.0,2.88,2.88,1.45,0.86,0.38,21:54,1.29
853,1199,2003,18.37,5.41,0.22,2.56,3.38,4.61,1.8,6.43,6.43,4.55,3.71,1.37,36:22,2.13
854,1193,2003,7.76,1.41,0.76,2.88,4.65,2.35,0.47,3.35,3.35,0.76,0.59,0.47,19:25,0.65
855,1198,2003,14.78,0.85,0.37,3.5,6.34,0.49,0.2,5.95,5.95,3.59,2.68,1.01,29:00,0.99
856,88,2003,22.53,4.77,0.89,3.48,4.78,3.33,1.27,8.33,8.33,5.71,4.6,1.21,38:10,3.07
857,1196,2003,5.1,0.61,0.52,2.2,3.69,0.07,0.03,2.04,2.04,1.8,0.99,0.55,13:13,0.87
858,1161,2003,10.86,6.83,0.07,1.69,2.04,5.06,1.67,4.03,4.03,1.36,1.14,1.28,29:19,1.89
859,1152,2003,18.82,2.43,0.43,3.77,5.34,3.8,1.3,6.57,6.57,5.49,4.38,1.56,33:53,2.49
860,346,2003,21.82,2.69,1.35,7.53,8.7,3.77,1.29,7.86,7.86,5.49,4.82,1.19,37:55,1.75
861,1168,2003,22.95,5.13,0.65,5.66,6.53,4.8,1.44,7.53,7.53,7.89,6.46,1.64,38:44,3.79
862,1247,2003,19.99,3.29,2.23,6.45,10.35,0.01,0.0,7.01,7.01,7.71,5.96,0.93,38:46,2.8
863,1232,2003,16.58,6.24,0.44,4.01,5.48,3.16,0.92,5.7,5.7,5.51,4.27,1.76,40:27,3.72
864,1237,2003,22.87,7.48,0.4,3.3,4.28,8.69,2.79,8.27,8.27,5.25,3.54,2.36,40:06,3.21
865,1216,2003,17.14,4.09,0.89,7.7,9.7,2.56,0.76,6.06,6.06,5.73,4.25,1.06,37:31,2.95
866,1264,2003,7.05,0.43,0.52,1.48,1.9,1.05,0.43,2.38,2.38,2.24,1.86,0.24,12:48,1.57
867,1251,2003,10.3,1.19,0.04,2.33,3.19,1.67,0.7,3.81,3.81,2.37,1.96,0.44,22:23,1.04
868,1245,2003,17.63,3.97,0.22,2.58,3.58,0.87,0.23,6.79,6.79,4.38,3.81,1.32,35:42,2.69
869,1222,2003,14.8,6.11,0.3,2.91,4.46,0.79,0.15,5.24,5.24,5.01,4.17,1.73,34:43,2.62
870,1226,2003,18.96,2.71,1.32,6.65,9.33,3.35,1.14,7.47,7.47,3.39,2.89,2.11,40:37,1.97
871,1242,2003,16.78,5.4,0.2,3.54,4.15,5.2,1.8,6.16,6.16,3.21,2.65,1.53,37:12,2.83
872,1281,2003,16.71,2.46,1.26,7.45,9.49,0.38,0.11,6.75,6.75,4.52,3.09,1.46,34:44,2.58
873,1285,2003,9.44,0.49,1.53,3.08,4.91,0.05,0.01,3.48,3.48,3.4,2.47,0.73,19:52,1.14
874,1295,2003,10.9,2.05,0.77,3.13,4.54,0.51,0.09,4.62,4.62,2.44,1.57,0.85,26:19,1.65
875,1292,2003,7.83,0.93,0.17,3.07,4.39,0.37,0.04,2.91,2.91,2.61,1.96,0.35,16:06,1.11
876,1299,2003,11.11,3.57,0.22,2.68,3.32,3.31,1.23,4.15,4.15,2.17,1.57,0.91,27:08,1.65
877,1276,2003,5.38,0.52,0.33,1.62,1.86,1.71,0.62,1.71,1.71,1.48,1.33,0.38,13:29,0.76
878,1279,2003,6.34,0.28,0.83,3.38,5.43,0.0,0.0,2.45,2.45,2.18,1.45,0.49,17:28,1.18
879,111,2003,17.29,5.06,0.36,2.96,3.54,6.51,2.06,6.36,6.36,3.0,2.5,1.39,35:10,2.41
880,1286,2003,2.88,0.41,1.0,4.65,6.53,0.0,0.0,1.06,1.06,1.82,0.76,0.29,20:18,1.06
881,1296,2003,6.21,2.24,0.1,1.07,1.36,0.79,0.14,2.36,2.36,1.62,1.34,0.78,19:30,1.12
882,1368,2003,10.88,1.51,0.7,5.03,7.43,0.03,0.01,3.89,3.89,4.51,3.08,0.89,30:08,1.89
883,94,2003,6.15,0.68,1.26,5.44,7.76,0.03,0.0,1.97,1.97,3.29,2.21,0.5,22:49,1.09
884,170,2003,17.71,2.54,1.69,5.05,7.69,0.19,0.05,6.49,6.49,6.55,4.68,0.56,31:25,2.4
885,1376,2003,14.66,0.93,1.14,4.22,6.18,0.01,0.01,5.71,5.71,4.79,3.22,0.33,29:33,2.42
886,1372,2003,18.73,2.9,0.53,5.13,6.72,3.5,0.99,7.22,7.22,4.83,3.31,1.1,37:41,2.51
887,1378,2003,8.47,1.28,0.73,2.54,3.84,2.35,0.82,3.06,3.06,2.08,1.52,1.28,24:39,0.71
888,1367,2003,2.25,0.61,0.91,2.27,3.55,0.0,0.0,1.02,1.02,0.36,0.21,0.46,12:53,0.52
889,1363,2003,7.51,0.83,0.28,1.68,2.29,1.21,0.46,2.99,2.99,1.44,1.08,0.44,13:42,1.08
890,1364,2003,16.67,4.41,0.32,3.72,4.7,3.32,1.01,6.77,6.77,2.83,2.12,1.13,40:39,2.43
891,1445,2003,17.45,1.49,1.9,6.56,8.96,0.02,0.0,6.52,6.52,5.44,4.4,0.27,32:56,2.49
892,1429,2003,11.69,2.93,0.17,4.73,5.89,3.39,1.25,4.31,4.31,2.47,1.83,0.91,31:12,1.91
893,1441,2003,11.57,1.13,0.91,4.51,6.53,0.53,0.11,4.67,4.67,3.32,2.11,0.78,27:03,1.59
894,1430,2003,2.72,0.26,0.21,1.0,1.62,0.28,0.08,1.03,1.03,0.74,0.59,0.15,7:50,0.44
895,1456,2003,6.52,1.16,0.16,1.11,1.32,1.95,0.7,2.55,2.55,1.07,0.73,0.59,16:08,0.93
896,342,2003,11.79,2.18,0.53,4.53,6.53,0.03,0.0,4.34,4.34,4.57,3.12,1.51,32:36,2.38
897,1422,2003,8.6,0.78,0.31,2.77,4.69,0.02,0.0,3.49,3.49,2.31,1.62,0.45,20:36,1.23
898,1433,2003,20.6,1.42,1.62,6.16,9.02,0.09,0.02,7.47,7.47,7.91,5.64,1.16,36:49,3.22
899,1439,2003,9.16,1.85,0.19,3.44,4.79,0.62,0.15,3.53,3.53,2.59,1.96,1.1,29:47,1.34
900,237,2003,20.94,5.89,0.73,4.22,5.47,2.75,0.8,7.87,7.87,5.82,4.39,1.65,39:34,3.46
901,1495,2003,1.41,0.21,0.44,0.94,1.26,0.03,0.0,0.5,0.5,0.71,0.41,0.21,4:41,0.38
902,17,2003,21.04,2.77,0.5,3.84,6.07,2.61,0.84,7.61,7.61,6.4,4.98,1.18,36:28,3.01
903,1482,2003,11.48,1.04,1.41,4.88,7.43,0.19,0.07,4.36,4.36,3.84,2.69,0.79,33:33,1.43
904,461,2003,16.25,4.51,0.56,2.66,4.05,0.87,0.26,6.08,6.08,5.11,3.82,1.41,35:00,3.21
905,1499,2003,6.09,1.04,0.89,4.09,5.62,0.02,0.0,2.44,2.44,1.73,1.21,0.28,22:33,1.89
906,1505,2003,12.04,6.8,0.28,2.86,3.41,4.86,1.89,4.18,4.18,2.21,1.78,1.33,35:38,2.68
907,1468,2003,7.11,6.47,0.05,2.55,3.22,0.38,0.09,2.78,2.78,1.78,1.45,1.09,26:59,2.53
908,1496,2003,9.61,1.51,0.16,2.76,3.77,1.87,0.57,3.97,3.97,1.4,1.1,1.01,29:11,1.57
909,1014,2003,4.27,0.38,0.22,1.27,1.59,0.35,0.14,1.65,1.65,1.08,0.84,0.14,9:51,0.65
910,2895,2004,1.8,0.0,0.0,2.4,3.0,0.4,0.0,0.6,0.6,0.6,0.6,0.0,9:52,0.4
911,2968,2004,11.34,6.09,0.16,2.44,3.06,1.68,0.55,4.4,4.4,2.61,1.99,1.14,33:07,1.92
912,2952,2004,6.07,1.93,0.29,1.86,2.64,0.64,0.21,2.29,2.29,1.43,1.29,1.0,20:15,0.64
913,697,2004,4.72,2.4,0.0,1.49,2.05,0.3,0.14,1.98,1.98,0.86,0.63,0.77,17:17,1.14
914,660,2004,4.03,0.13,1.26,3.45,5.33,0.0,0.0,1.35,1.35,1.79,1.33,0.2,15:15,0.64
915,673,2004,3.51,0.65,0.15,0.98,1.8,0.0,0.0,1.24,1.24,1.4,1.04,0.42,11:53,0.56
916,735,2004,22.86,2.74,2.34,6.95,10.41,0.0,0.0,9.01,9.01,10.48,4.84,0.49,34:12,2.78
917,771,2004,7.62,0.49,2.0,3.92,5.35,0.0,0.0,2.7,2.7,3.81,2.22,0.22,19:01,1.54
918,740,2004,5.31,0.84,0.31,1.94,2.67,0.14,0.02,2.18,2.18,1.2,0.92,0.65,15:04,0.59
919,793,2004,10.5,2.86,0.08,3.69,4.2,4.61,1.91,3.88,3.88,0.91,0.84,0.55,31:11,1.8
920,731,2004,5.09,1.45,0.36,2.87,4.06,0.55,0.17,2.11,2.11,0.91,0.7,0.87,20:29,1.21
921,847,2004,19.49,4.75,0.79,7.19,9.13,0.66,0.22,8.28,8.28,3.4,2.7,1.4,35:25,2.72
922,818,2004,2.74,0.19,0.82,1.87,2.78,0.0,0.0,1.09,1.09,0.82,0.56,0.32,11:27,0.43
923,799,2004,7.47,2.06,0.08,1.94,2.44,1.36,0.42,3.06,3.06,1.28,0.94,0.78,24:31,1.39
924,820,2004,4.55,1.16,0.27,1.67,2.25,0.05,0.0,2.05,2.05,0.67,0.44,0.31,17:11,0.64
925,810,2004,1.3,0.37,0.15,0.81,1.44,0.04,0.0,0.48,0.48,0.63,0.33,0.07,7:32,0.63
926,806,2004,7.66,1.48,0.34,3.19,4.24,2.9,0.83,2.97,2.97,1.21,0.9,0.71,23:33,1.48
927,835,2004,3.75,1.71,0.17,1.12,1.62,1.11,0.3,1.42,1.42,0.76,0.61,0.89,14:55,0.89
928,907,2004,10.0,0.89,0.33,2.22,2.67,0.67,0.22,3.78,3.78,2.56,2.22,0.44,17:33,0.78
929,908,2004,14.48,8.34,0.14,5.98,7.42,5.48,1.95,5.17,5.17,2.95,2.18,1.88,37:22,2.48
930,879,2004,19.66,3.28,0.42,3.6,4.75,0.19,0.04,7.72,7.72,5.09,4.18,1.45,34:58,2.4
931,877,2004,11.49,1.25,0.71,5.12,6.58,5.58,2.32,4.03,4.03,1.4,1.11,0.88,25:29,0.65
932,922,2004,9.59,1.54,0.08,3.61,5.67,0.02,0.0,4.0,4.0,1.89,1.59,0.52,26:34,1.3
933,884,2004,5.98,0.76,0.26,1.94,2.65,1.69,0.74,2.13,2.13,1.29,0.98,0.52,14:46,0.87
934,892,2004,3.84,0.49,0.32,2.25,3.71,0.0,0.0,1.51,1.51,1.13,0.81,0.34,16:36,0.63
935,881,2004,12.73,2.65,0.48,4.59,5.06,4.78,1.78,4.39,4.39,2.7,2.18,1.08,35:27,1.24
936,957,2004,10.99,0.91,0.51,4.89,7.31,0.01,0.0,4.31,4.31,3.08,2.36,0.58,30:41,1.07
937,965,2004,9.61,0.92,0.68,3.96,6.26,0.01,0.0,3.99,3.99,2.49,1.64,0.6,23:26,1.21
938,946,2004,14.88,2.27,0.18,2.59,3.27,2.14,0.57,4.89,4.89,5.32,4.52,0.95,28:56,1.89
939,948,2004,14.49,1.8,1.46,5.95,8.15,2.99,0.95,5.91,5.91,2.47,1.72,0.82,34:07,1.61
940,971,2004,22.16,5.68,1.37,10.5,13.51,0.3,0.07,8.33,8.33,6.7,5.43,1.48,38:03,2.71
941,960,2004,15.77,5.65,0.02,3.14,3.83,6.05,2.23,5.64,5.64,2.46,2.25,1.06,34:11,2.02
942,978,2004,11.45,2.0,0.99,8.26,10.39,0.05,0.03,5.3,5.3,1.05,0.83,0.88,35:44,1.24
943,1037,2004,30.69,7.95,0.12,3.31,3.99,4.51,1.39,10.28,10.28,10.48,8.75,2.4,42:20,4.59
944,1016,2004,10.35,2.3,3.02,8.03,10.02,0.06,0.0,4.23,4.23,2.62,1.89,0.92,30:35,1.56
945,1018,2004,16.83,2.06,0.48,4.98,7.26,0.72,0.28,6.24,6.24,4.7,4.07,0.91,34:42,2.17
946,1027,2004,21.72,8.15,0.07,2.41,3.02,3.96,1.4,7.37,7.37,6.7,5.59,1.49,40:10,2.84
947,1036,2004,23.94,3.71,0.06,3.44,4.45,7.13,2.68,8.21,8.21,5.49,4.85,1.08,39:20,2.19
948,1009,2004,19.13,3.44,0.75,6.66,9.03,4.43,1.43,7.55,7.55,4.84,2.61,1.16,38:30,3.29
949,1033,2004,9.64,1.09,0.86,5.45,7.66,0.04,0.0,4.0,4.0,2.48,1.64,0.73,28:34,1.25
950,1024,2004,6.27,1.82,0.27,2.82,2.91,1.91,0.64,2.55,2.55,0.91,0.55,0.73,22:05,0.64
951,1054,2004,1.71,0.29,0.5,0.71,1.29,0.0,0.0,0.79,0.79,0.21,0.14,0.21,9:42,0.57
952,1012,2004,9.19,0.86,1.36,5.39,8.49,0.05,0.0,3.42,3.42,3.86,2.34,0.25,27:13,1.73
953,1089,2004,20.33,2.71,2.64,8.03,11.09,0.14,0.05,7.83,7.83,6.89,4.62,0.68,33:24,1.92
954,1119,2004,11.23,1.21,0.34,3.31,4.74,2.29,0.87,4.15,4.15,2.53,2.06,0.58,24:14,1.31
955,1097,2004,16.45,5.8,0.11,2.79,3.39,4.84,2.06,5.05,5.05,4.78,4.29,1.01,35:55,2.25
956,1086,2004,11.24,4.12,0.04,1.99,2.25,2.2,0.65,3.64,3.64,4.05,3.31,0.68,27:00,1.04
957,1090,2004,4.86,0.52,1.0,4.23,5.58,0.07,0.0,2.01,2.01,1.16,0.84,0.37,23:34,1.0
958,1096,2004,7.61,1.11,0.11,1.72,2.22,0.17,0.0,3.61,3.61,0.56,0.39,0.89,21:40,0.78
959,1116,2004,11.99,1.55,0.24,2.7,3.34,2.93,1.2,4.44,4.44,2.44,1.92,0.58,27:20,1.59
960,1103,2004,4.51,0.72,2.04,3.38,5.5,0.0,0.0,2.0,2.0,0.92,0.51,0.33,21:48,0.74
961,1087,2004,25.68,5.74,0.67,5.29,6.21,5.58,1.82,9.17,9.17,7.14,5.53,1.73,40:54,2.58
962,1092,2004,7.47,0.13,0.11,3.08,5.61,0.0,0.0,1.9,1.9,4.16,3.66,0.24,16:52,1.47
963,1179,2004,5.94,0.47,0.9,3.52,5.23,0.0,0.0,2.6,2.6,1.11,0.74,0.24,19:38,1.1
964,1199,2004,19.64,6.76,0.38,3.19,4.15,4.55,1.64,7.0,7.0,5.16,4.0,1.55,38:38,2.54
965,1193,2004,11.05,1.23,1.24,4.99,6.91,2.81,1.03,4.26,4.26,1.85,1.5,0.53,27:30,0.88
966,1198,2004,19.62,2.26,0.24,5.28,7.63,3.06,1.04,7.63,7.63,4.35,3.31,0.81,38:21,1.74
967,88,2004,24.49,4.25,0.62,3.83,5.21,4.06,1.65,9.04,9.04,5.97,4.77,1.42,36:51,2.18
968,1196,2004,5.53,0.82,0.68,2.65,4.49,0.11,0.0,2.39,2.39,1.38,0.74,0.73,17:57,0.99
969,1161,2004,10.13,5.62,0.07,1.45,1.72,4.65,1.51,3.75,3.75,1.42,1.13,1.06,27:27,1.83
970,1152,2004,22.05,4.67,0.3,5.05,6.26,3.43,0.97,7.66,7.66,7.43,5.77,2.89,38:38,2.51
971,346,2004,26.05,3.08,1.53,8.47,9.71,2.92,1.17,8.5,8.5,9.08,7.88,1.24,38:49,2.26
972,1168,2004,21.57,4.24,0.48,5.62,6.57,3.56,1.32,6.78,6.78,8.15,6.7,1.62,36:08,2.8
973,1247,2004,20.02,2.57,2.09,5.85,9.51,0.04,0.0,7.77,7.77,5.98,4.49,0.77,37:05,2.26
974,1232,2004,21.32,7.01,0.36,4.15,5.77,1.63,0.49,7.22,7.22,7.77,6.4,1.44,38:08,4.06
975,1237,2004,19.24,7.87,0.3,3.11,3.8,7.7,2.57,6.33,6.33,5.28,4.02,1.76,34:23,2.85
976,1216,2004,15.23,3.72,1.02,8.11,10.2,1.83,0.56,5.72,5.72,4.66,3.23,0.66,36:11,2.52
977,1264,2004,5.14,0.57,0.29,1.29,2.0,0.71,0.14,2.29,2.29,0.86,0.43,0.14,13:10,1.43
978,1251,2004,15.47,2.36,0.2,2.73,3.74,2.09,0.78,5.74,5.74,3.75,3.21,0.49,31:41,1.63
979,1245,2004,18.74,4.89,0.17,2.91,3.88,1.55,0.47,6.71,6.71,5.64,4.84,1.01,38:38,2.86
980,1222,2004,13.57,6.94,0.1,2.9,4.12,0.48,0.07,5.21,5.21,3.68,3.09,1.48,34:44,2.68
981,1226,2004,19.37,1.9,1.47,8.4,11.3,4.21,1.41,7.57,7.57,3.4,2.83,2.01,38:48,1.54
982,1242,2004,12.41,5.36,0.19,1.88,2.35,3.06,1.29,4.65,4.65,2.16,1.83,1.36,29:58,1.84
983,1281,2004,15.53,2.43,1.11,5.21,7.3,0.17,0.0,6.34,6.34,4.4,2.84,1.43,32:33,2.13
984,1285,2004,10.12,0.74,1.59,3.05,4.59,0.07,0.0,3.67,3.67,3.64,2.78,0.66,21:30,1.5
985,1295,2004,12.84,2.05,1.24,3.62,4.75,0.37,0.13,5.33,5.33,3.41,2.05,1.19,26:53,2.49
986,1292,2004,6.22,1.19,0.24,2.7,3.24,0.11,0.0,2.46,2.46,1.91,1.3,0.46,16:44,1.17
987,1299,2004,13.45,2.89,0.3,3.47,3.95,4.25,1.84,5.09,5.09,1.97,1.42,0.71,30:00,1.67
988,1276,2004,7.08,1.06,0.25,1.52,2.13,2.08,0.75,2.61,2.61,1.42,1.13,0.61,17:13,0.92
989,1279,2004,9.8,0.67,1.44,4.07,6.69,0.03,0.0,3.73,3.73,3.44,2.33,0.19,24:58,1.47
990,111,2004,17.73,4.31,0.27,2.43,2.9,7.31,2.64,6.24,6.24,3.09,2.6,1.31,38:21,2.11
991,1286,2004,6.42,0.97,2.14,5.39,7.74,0.0,0.0,2.62,2.62,2.29,1.18,0.32,24:26,1.29
992,1296,2004,5.16,1.78,0.15,1.07,1.22,1.01,0.26,1.88,1.88,1.47,1.15,0.53,16:00,0.88
993,1368,2004,6.95,0.93,0.36,3.19,4.9,0.0,0.0,2.6,2.6,3.07,1.76,0.6,21:35,1.6
994,94,2004,8.0,0.81,1.76,6.43,9.69,0.03,0.0,2.59,2.59,4.2,2.83,0.86,27:20,1.48
995,170,2004,17.8,2.41,1.66,5.0,7.32,0.11,0.02,6.38,6.38,6.55,5.04,0.66,31:50,2.45
996,1376,2004,16.06,0.59,0.92,3.52,5.37,0.0,0.0,6.24,6.24,4.98,3.59,0.33,28:45,2.59
997,1372,2004,21.65,3.9,0.44,4.15,5.89,5.14,1.74,8.47,8.47,4.29,2.97,1.46,37:46,2.35
998,1378,2004,9.9,1.58,0.96,3.19,5.16,2.21,0.88,3.39,3.39,2.85,2.25,1.14,31:28,0.94
999,1358,2004,7.53,0.76,1.69,4.64,6.47,2.91,0.96,2.89,2.89,1.11,0.8,0.33,21:19,0.79
1000,1367,2004,1.03,0.38,0.69,1.03,1.79,0.05,0.0,0.51,0.51,0.13,0.0,0.21,7:49,0.31
1001,1363,2004,5.05,0.76,0.19,1.12,1.53,1.03,0.41,2.09,2.09,0.76,0.47,0.55,11:41,0.64
1002,1364,2004,17.07,3.55,0.29,3.68,5.15,4.51,2.16,6.63,6.63,2.2,1.65,0.96,39:29,1.8
1003,1445,2004,18.31,0.76,2.0,5.76,8.36,0.0,0.0,6.73,6.73,6.21,4.86,0.43,30:44,2.45
1004,1429,2004,13.38,2.57,0.33,4.28,5.51,3.49,1.35,5.16,5.16,2.18,1.7,1.0,32:31,1.67
1005,1441,2004,14.44,1.59,0.93,6.66,9.18,0.34,0.06,5.66,5.66,3.78,3.06,0.94,30:47,1.62
1006,1430,2004,1.43,0.29,0.31,0.83,1.17,0.49,0.06,0.63,0.63,0.2,0.11,0.23,6:07,0.54
1007,1456,2004,4.0,1.18,0.0,0.18,0.18,2.36,0.45,1.64,1.64,0.36,0.27,0.45,9:15,0.82
1008,342,2004,9.67,1.56,0.87,4.07,6.0,0.04,0.0,3.54,3.54,3.93,2.59,0.93,24:13,1.74
1009,1422,2004,7.89,0.7,0.44,3.06,4.22,0.0,0.0,3.13,3.13,2.67,1.63,0.48,18:38,1.43
1010,1433,2004,26.0,1.64,1.63,6.18,8.91,0.2,0.04,9.34,9.34,9.94,7.29,0.96,36:03,2.36
1011,1439,2004,15.52,1.9,0.3,3.95,5.84,1.62,0.49,5.73,5.73,4.14,3.57,1.43,35:36,1.62
1012,237,2004,27.19,7.21,0.65,5.96,7.35,3.85,1.35,9.94,9.94,7.95,5.96,2.21,42:17,3.28
1013,1495,2004,1.81,0.19,0.46,1.08,1.16,0.0,0.0,0.68,0.68,0.65,0.46,0.05,6:48,0.43
1014,17,2004,20.77,2.59,0.4,3.8,5.68,2.11,0.56,7.07,7.07,7.64,6.08,0.91,34:48,2.99
1015,1482,2004,16.8,1.89,1.4,6.47,8.86,0.12,0.04,5.84,5.84,6.69,5.09,0.94,37:12,2.31
1016,461,2004,24.08,6.75,1.06,3.73,5.16,0.58,0.17,8.18,8.18,9.9,7.55,1.57,38:40,4.17
1017,1499,2004,9.19,1.13,1.08,4.6,6.76,0.02,0.0,3.97,3.97,1.92,1.26,0.4,26:07,1.85
1018,1505,2004,15.66,6.42,0.27,3.53,3.95,5.3,1.88,5.78,5.78,2.81,2.22,1.58,36:19,2.29
1019,1496,2004,10.24,1.67,0.17,3.44,4.2,2.28,0.78,3.81,3.81,2.19,1.83,0.91,28:56,1.15
1020,220,2004,11.96,0.91,1.66,6.54,10.04,0.02,0.0,4.29,4.29,5.04,3.38,0.94,32:39,2.01
1021,1559,2004,15.17,0.89,1.71,7.17,10.94,0.01,0.0,6.15,6.15,4.71,2.86,0.86,35:38,1.71
1022,1562,2004,15.06,2.0,0.12,1.95,2.62,4.04,1.63,5.29,5.29,3.29,2.84,0.65,24:33,2.27
1023,280,2004,7.4,5.03,0.37,2.23,2.97,0.07,0.0,2.97,2.97,1.97,1.47,1.07,27:20,2.5
1024,195,2004,5.74,2.22,0.25,0.97,1.34,1.72,0.58,2.07,2.07,1.36,1.03,1.01,15:28,1.08
1025,1542,2004,10.09,1.89,0.44,3.59,6.03,0.7,0.16,3.78,3.78,2.89,2.38,0.93,29:38,1.33
1026,124,2004,11.7,2.22,0.43,3.77,5.25,1.95,0.52,4.62,4.62,2.65,1.95,0.78,27:14,1.95
1027,1549,2004,3.32,0.27,0.14,2.14,3.14,0.05,0.02,1.29,1.29,0.93,0.73,0.36,12:28,0.88
1028,224,2004,9.04,3.0,0.59,4.57,5.66,1.73,0.57,3.28,3.28,2.56,1.9,1.68,32:41,1.7
1029,1556,2004,2.9,0.3,0.0,0.4,0.6,0.6,0.4,1.0,1.0,0.6,0.5,0.0,4:18,0.2
1030,2968,2005,7.73,3.17,0.12,2.46,2.88,2.84,0.81,2.84,2.84,1.56,1.23,0.88,28:27,1.26
1031,660,2005,2.64,0.06,0.89,3.22,4.78,0.0,0.0,0.78,0.78,1.42,1.08,0.27,14:55,0.55
1032,673,2005,1.97,0.64,0.17,0.97,1.47,0.0,0.0,0.69,0.69,0.83,0.58,0.33,10:42,0.31
1033,735,2005,20.02,1.92,1.76,6.25,9.17,0.0,0.0,8.14,8.14,7.98,3.75,0.39,30:36,2.85
1034,771,2005,7.83,0.17,2.66,3.6,5.52,0.02,0.0,2.89,2.89,3.45,2.05,0.2,20:01,1.22
1035,793,2005,3.03,0.88,0.15,1.63,1.9,1.85,0.45,1.18,1.18,0.33,0.23,0.3,12:48,0.88
1036,847,2005,20.24,3.41,0.83,7.43,9.88,1.03,0.28,8.23,8.23,4.64,3.51,1.37,38:34,2.43
1037,799,2005,2.5,2.0,0.0,2.5,2.5,0.25,0.0,1.0,1.0,0.5,0.5,0.5,17:56,1.5
1038,820,2005,2.19,0.45,0.05,0.98,1.45,0.19,0.0,1.0,1.0,0.19,0.19,0.31,10:40,0.4
1039,810,2005,3.38,0.5,0.5,2.13,2.38,0.0,0.0,0.88,0.88,2.25,1.63,0.5,10:37,1.13
1040,835,2005,2.9,2.07,0.03,1.0,1.33,1.43,0.37,1.23,1.23,0.13,0.07,0.63,11:46,0.67
1041,908,2005,13.31,8.4,0.36,6.18,7.25,4.94,1.74,4.58,4.58,3.05,2.43,1.88,37:11,2.4
1042,879,2005,15.14,2.29,0.29,3.1,3.81,0.38,0.1,5.67,5.67,4.86,3.71,1.14,29:10,1.67
1043,877,2005,9.26,0.74,0.51,4.78,6.07,4.88,1.58,3.27,3.27,1.52,1.14,0.73,25:38,1.11
1044,922,2005,11.78,1.4,0.1,4.59,6.69,0.05,0.0,4.93,4.93,2.39,1.93,0.61,31:42,1.66
1045,884,2005,3.44,0.23,0.12,1.81,2.32,1.37,0.47,1.26,1.26,0.7,0.44,0.3,10:05,0.39
1046,892,2005,2.9,0.33,0.14,2.19,2.71,0.0,0.0,1.29,1.29,0.38,0.33,0.24,11:49,0.33
1047,881,2005,11.8,2.36,0.36,3.25,3.72,4.99,1.77,3.89,3.89,2.87,2.24,1.75,32:29,1.24
1048,957,2005,8.61,0.7,0.3,3.34,5.23,0.05,0.0,3.3,3.3,2.61,2.02,0.55,20:09,0.91
1049,965,2005,7.78,1.1,0.59,3.41,5.32,0.02,0.0,3.48,3.48,1.49,0.83,0.56,21:08,0.93
1050,946,2005,13.0,2.91,0.18,2.2,2.78,2.36,0.65,4.4,4.4,4.02,3.55,0.67,27:43,2.2
1051,948,2005,15.11,2.28,1.63,5.71,6.84,5.43,1.94,5.74,5.74,2.29,1.7,1.03,34:44,1.06
1052,971,2005,21.79,4.05,1.41,9.89,12.71,0.39,0.11,8.24,8.24,6.43,5.21,1.37,38:54,2.37
1053,960,2005,11.74,4.74,0.04,2.67,3.52,3.85,1.33,4.22,4.22,2.3,1.96,0.7,31:54,2.04
1054,978,2005,8.58,1.08,1.02,5.91,7.83,0.0,0.0,3.58,3.58,1.74,1.42,0.43,26:37,1.08
1055,1037,2005,33.01,7.39,0.14,2.61,3.22,3.1,1.0,11.32,11.32,11.51,9.38,1.94,43:06,3.44
1056,1016,2005,12.79,2.05,3.29,9.57,11.93,0.2,0.02,5.39,5.39,2.79,1.98,1.41,33:09,1.64
1057,1018,2005,12.32,2.07,0.58,3.49,4.96,0.31,0.07,4.61,4.61,3.86,3.03,0.67,27:14,1.5
